id,label,count,type
227012,GCSMotor_ApacheIV,0,Text
227014,GCSVerbal_ApacheIV,0,Text
227022,LOS pre-ICU admission,0,Numeric
227025,Non-Operative Cardiovascular (CARDIOVASC),0,Text
227026,Non-Operative Gastrointestinal (GI),0,Text
227027,Non-Operative Genitourinary (GENITOURIN),0,Text
227028,Non-Operative Hematology (HEMATO),0,Text
227029,Non-Operative Metabolic/Endocrine (METAB/ENDO),0,Text
227030,Non-Operative Musculoskeletal/Skin (MUSKELSKIN),0,Text
227031,Non-Operative Neurologic (NEUROLOGIC),0,Text
227032,Non-Operative Respiratory (RESPIRAT),0,Text
227033,Non-Operative Transplant (TRANSPLANT),0,Text
227034,Non-Operative Trauma (TRAUMA),0,Text
227040,Post-Operative Cardiovascular (CARDIOVASC),0,Text
227041,Post-Operative Gastrointestinal (GI),0,Text
227042,Post-Operative Genitourinary (GENITOURIN),0,Text
227043,Post-Operative Hematology (HEMATO),0,Text
227044,Post-Operative Metabolic/Endocrine (METAB/ENDO),0,Text
227045,Post-Operative Musculoskeletal/Skin (MUSKELSKIN),0,Text
227046,Post-Operative Neurologic (NEUROLOGIC),0,Text
227047,Post-Operative Respiratory (RESPIRAT),0,Text
227048,Post-Operative Transplant (TRANSPLANT),0,Text
227049,Post-Operative Trauma (TRAUMA),0,Text
227056,Thrombolytic therapy,0,Checkbox
227057,Type of admission,0,Text
227061,Ventilated at any time during ICU Day 1,0,Checkbox
227088,Admit from,0,Text
227089,Discharge to,0,Text
227100,Catheter insertion length (PICC),0,Numeric
227105,Catheter insertion length (CVL),0,Numeric
227210,Propofol (Intubation),0,Numeric
227211,Ketamine (Intubation),0,Numeric
227212,Etomidate (Intubation),0,Numeric
227213,Vecuronium (Intubation),0,Numeric
227214,Cis-atracurium (Intubation),0,Numeric
227215,Succynlocholine (Intubation),0,Numeric
227438,Volume not removed,0,Numeric
227485,Print Job,0,Text
227486,Printer,0,Text
227521,KCL Bolus),0,Numeric
227527,ADA-A (500ml),0,Numeric
227685,ZCentral Venous O2% Sat,0,Numeric
227778,Skeletal Traction #4 - Pounds,0,Numeric
227849,Toilet,0,Text
227851,Shower / Tub,0,Text
228019,Insertion kit used (A-Line),0,Text
228020,Hand cleansing prior to procedure (A-Line),0,Text
228021,Site cleaned with ChloraPrep(TM) (A-Line),0,Text
228022,Replaced previous Arterial line over wire,0,Text
228023,Arterial line sutured,0,Text
228024,Sterile field maintained throughout procedure (A-Line),0,Text
228025,Transparent dressing applied and dated (A-Line)_New,0,Text
228026,Arterial Line ordered on POE,0,Text
228027,The Attending /Supervisor is the Clinician Operator (Aline),0,Checkbox
228028,I was present during the above procedure and agree with the chacklist (A-Line),0,Checkbox
228030,Is alternative vascular access present (CVL),0,Text
228031,Insertion kit used (CVL),0,Text
228032,Hand cleansing prior to procedure (CVL),0,Text
228033,Site cleaned with ChloraPrep(TM) (CVL),0,Text
228034,Sterile field maintained throughout procedure (CVL),0,Text
228035,Transparent dressing applied and dated (CVL),0,Text
228036,Central Line ordered on POE,0,Text
228037,Follow-up chest X-RAY ordered (CVL),0,Text
228038,Immediate complications (CVL),0,Text
228039,The Attending/Supervisor is the Clinician Operator (CVL),0,Checkbox
228040,I was present during the above procedure and agree with the checklist (CVL),0,Checkbox
228041,Insertion kit used (PICC Line),0,Text
228042,Hand Cleansing Prior to Procedure (PICC),0,Text
228043,Site cleaned with ChloraPrep(TM) (PICC),0,Text
228044,Sterile field maintained throughout procedure (PICC),0,Text
228045,Transparent dressing applied and dated (PICC),0,Text
228046,PICC Ordered on POE,0,Text
228047,Follow-up X-RAY Ordered (PICC),0,Text
228048,Immediate complications (PICC),0,Text
228049,Attending/Supervisor is the Clinical Operator (PICC)_New,0,Checkbox
228050,I was present during the above procedure and agree with the checklist (PICC),0,Checkbox
228051,Hand cleansing prior to procedure (Bronch),0,Text
228052,Topical Lidocaine used (Bronch),0,Text
228053,Topical Cetacaine used (Bronch),0,Text
228055,Bronchoalveolar lavage (BAL) / washing (Bronch,0,Text
228056,Endobronchial ultrasound (EBUS) (Bronch),0,Text
228057,Brushings (Bronch),0,Text
228058,Transbronchial biopsy (Bronch),0,Text
228059,Transbronchial needle aspirate (Bronch),0,Text
228060,Conscious sedation used (Bronch),0,Text
228061,Photodynamic therapy PDT (Bronch),0,Text
228062,Autofluorescence AF (Bronch),0,Text
228063,The Attending/Supervisor is the Clinician Operator (Bronch),0,Checkbox
228064,I was present during the above procedure and agree with the checklist (Bronch),0,Checkbox
228065,Hand Cleansing prior to procedure (Intubation),0,Text
228066,Unable to complete Airway Assessment (Intubation),0,Text
228067,Stylette (Intubation),0,Text
228068,Bougie (Intubation),0,Text
228069,Tube Secured (Intubation),0,Text
228070,The Attending/Supervisor is the Clinical Operator (Intubation),0,Checkbox
228071,I was present during the above procedure and agree with the checklist (Intubation),0,Checkbox
228072,Hand cleansing prior to procedure (LP),0,Text
228073,Site cleansed with Providone Iodine (LP),0,Text
228074,Number of attempts to perform (LP),0,Text
228075,Number of operators (LP),0,Text
228077,Dressing applied and dated (LP),0,Text
228078,The Attending/Supervisor is the Clinician Operator (LP),0,Checkbox
228079,I was present during the above procedure and agree with the checklist (LP),0,Checkbox
228080,Insertion kit used (PACEN),0,Text
228081,Hand cleansing prior to procedure (PACEN),0,Text
228082,Site cleaned with ChloraPrep (PACEN),0,Text
228084,Dressing applied and dated (PACEN),0,Text
228085,The Attending/Supervisor is the Clinical Operator (PACEN),0,Checkbox
228086,I was present during the above procedure and agree with the checklist (PACEN),0,Checkbox
228087,Insertion kit used (THCEN),0,Text
228088,Hand cleansing prior to procedure (THCEN),0,Text
228089,Site cleansed with ChloraPrep (THCEN),0,Text
228090,Number of attempts (THCEN),0,Numeric
228091,Number of operators (THCEN),0,Text
228092,Dressing applied and dated (THCEN),0,Text
228093,Follow-up X-RAY Ordered (THCEN),0,Text
228094,The Attending/Supervisor is the Clinician Operator (THCEN),0,Checkbox
228095,I was present during the above procedure and agree with the checklist (THCEN),0,Checkbox
228106,NonOperative Diagnoses,0,Text
228107,Elective Postoperative Diagnoses,0,Text
228108,Emergency Postoperative Diagnoses,0,Text
228109,APACHE IV diagnoses,0,Text
228110,APACHE IV diagnoses-2,0,Text
228111,Readmission,0,Checkbox
228112,GCSVerbalApacheIIValue (intubated),0,Text
228113,Insertion kit used (PA line),0,Text
228114,Hand cleansing prior to procedure (PA Line),0,Text
228115,Site cleansed with ChloraPrep(TM) (PA line),0,Text
228116,Sterile field maintained throughout procedure (PA line),0,Text
228117,Thermodilution (PA line),0,Text
228118,Fick (PA line),0,Text
228120,Transparent dressing applied and dated (PA line),0,Text
228121,PA line ordered on POE,0,Text
228122,Follow-up X-RAYordered (PA Line),0,Text
228123,The Attending/Supervisor is the Clinical Operator (PA Line),0,Checkbox
228124,I was present during the above procedure and agree with the checklist (PA Line),0,Checkbox
228148,ABI Ankle BP R (Impella),0,Numeric
228149,ABI Brachial BP L (Impella),0,Numeric
228183,SVRI (PiCCO)_OLD_1,0,Numeric
228239,Phenytoin (Free) (SOFT),0,Numeric
228240,D-Dimer (SOFT),0,Numeric with tag
228241,Ammonia (Soft)_OLD_1,0,Numeric
228242,Pt. Temperature (BG) (SOFT),0,Numeric
228243,PH (SOFT),0,Numeric
228260,FM Pt Preferences,0,Checkbox
228261,FM CM Consult,0,Checkbox
228263,FM Concerns elicited,0,Checkbox
228264,FM Condition Rev,0,Checkbox
228265,FM Prehuddle,0,Checkbox
228267,FM Discord noted,0,Checkbox
228268,FM Dx reviewed,0,Checkbox
228270,FM ICU-Hosp duration,0,Checkbox
228271,FM Intepreter present,0,Checkbox
228272,FM Location,0,Text
228273,FM Measures,0,Checkbox
228276,FM Prognosis reviewed,0,Checkbox
228277,FM Pt present,0,Checkbox
228279,FM Spirit/cultural,0,Checkbox
228282,FM SW consult,0,Checkbox
228283,FM Sx controlled,0,Checkbox
228284,FM Time spent,0,Numeric
228285,FM Tx/goals,0,Checkbox
228319,PC Assessment of spiritual issues,0,Text
228322,PC Interpreter present,0,Checkbox
228323,PC Ministries offered,0,Text
228324,PC Spiritual interventions,0,Text
228327,PC Reason for visit,0,Text
228328,PC Source of assessment data,0,Text
228371,DO2I (NICOM),0,Numeric
228384,Number of days (CVL),0,Numeric
228385,Chloride (serum) (soft),0,Numeric with tag
228386,Chloride (whole blood) (soft),0,Numeric with tag
228388,Glucose (whole blood) (soft),0,Numeric with tag
228389,Sodium (serum) (soft),0,Numeric with tag
228390,Sodium (whole blood) (soft),0,Numeric with tag
228391,Ammonia (SOFT),0,Numeric with tag
228425,Complications (MBAL),0,Text
228426,Complications - bleeding (MBAL),0,Text
228427,Contraindications (MBAL),0,Text
228429,Critical Proc Steps (MBAL),0,Text
228430,Indications (MBAL),0,Text
228434,Route (MBAL),0,Text
228435,Volume instilled (MBAL),0,Numeric
228436,Volume obtained (MBAL),0,Numeric
228437,Hand cleansing prior to procedure (MBAL),0,Text
228438,Timeout performed by (MBAL),0,Text
228439,Patient identified correctly (MBAL),0,Text
228440,Verification of (MBAL),0,Text
228441,Barrier precautions in place (MBAL),0,Text
228456,Location (Gen Proc),0,Text
228460,Indication (Gen Proc),0,Text
228462,Patient (Gen Proc),0,Text
228463,Acuity (Gen Proc),0,Text
228465,Timeout Performed By (Gen Proc),0,Text
228466,Patient Identified Correctly (Gen Proc),0,Text
228467,Verification (Gen Proc),0,Text
228468,Hand Cleansing (Gen Proc),0,Text
228469,Site Cleansed With ChloraPrep (Gen Proc),0,Text
228471,Barrier Precautions (Gen Proc),0,Text
228473,Conscious Sedation (Gen Proc),0,Text
228474,Patient Position (Gen Proc),0,Text
228475,Side (Gen Proc),0,Text
228476,With Ultrasound (Gen Proc),0,Text
228478,Number of Attempts (Gen Proc),0,Numeric
228479,Number of Operators (Gen Proc),0,Numeric
228482,Dressing Applied (Gen Proc),0,Text
228483,Follow Up Xray (Gen Proc),0,Text
228485,Complications (Gen Proc),0,Text
228491,Clinical Operator (Gen Proc),0,Checkbox
228492,Present and Agree (Gen Proc),0,Checkbox
228495,Skin Location,0,Text
228517,Skin Cleanse,0,Text
228528,Skin Treatment,0,Text
228586,Dressing Status,0,Text
228612,Pressure Ulcer #3- Depth,0,Numeric
228642,Barrier precautions in place (Bronch),0,Text
228643,Barrier precautions in place (Intubation),0,Text
228644,Barrier precautions in place (LP),0,Text
228645,Barrier precautions in place (PACEN),0,Text
228646,Barrier precautions in place (THCEN),0,Text
228647,Barrier precautions in place (A-Line),0,Text
228684,Abdominal - (GI / Hepatic)_OLD_1,0,Text
228685,Admission type,0,Text
228686,Cardiovascular_OLD_1,0,Text
228688,Delirium,0,Text
228690,DVT Prophy_OLD_1,0,Text
228693,Hematological_OLD_1,0,Text
228695,Lines/Tubes_OLD_1,0,Text
228718,Billing Diagnosis,0,Text
229021,Incision #9- Cleanse,0,Text
229022,Incision #10- Cleanse,0,Text
229115,Sensory disturbance NCP - Problem resolved,0,Text
229116,Sensory disturbance NCP - Plan revised,0,Text
229118,Sensory disturbance NCP - Interventions,0,Text
229120,Sensory disturbance NCP - Expected outcomes,0,Text
229162,Specrecbyhand (Bronch),0,Text
229163,Specreclabeled (Bronch),0,Text
229164,SpecrecPOE (Bronch),0,Text
229166,Specrectolabby (Bronch),0,Text
229167,Specrectolabbyother (Bronch)_OLD_1,0,Text
229168,Specrecbyhand (MBAL),0,Text
229169,Specreclabeled (MBAL),0,Text
229170,SpecrecPOE (MBAL),0,Text
229172,Specrectolabby (MBAL),0,Text
229173,Specrectolabbyother (MBAL)old,0,Text
229174,Specrecbyhand (PACEN),0,Text
229175,Specreclabeled (PACEN),0,Text
229176,SpecrecPOE (PACEN),0,Text
229178,Specrectolabby (PACEN),0,Text
229179,Specrectolabbyother (PACEN)_OLD_1,0,Text
229180,Specrecbyhand (THCEN),0,Text
229181,Specreclabeled (THCEN),0,Text
229182,SpecrecPOE (THCEN),0,Text
229184,Specrectolabby (THCEN),0,Text
229185,Specrectolabbyother (THCEN)_OLD_1,0,Text
229186,Specrecbyhand (LP),0,Text
229187,Specreclabeled (LP),0,Text
229188,SpecrecPOE (LP),0,Text
229190,Specrectolabby (LP),0,Text
229191,Specrectolabbyother (LP)_OLD_1,0,Text
229192,Specrecbyhand (Gen Proc),0,Text
229193,Specreclabeled (Gen Proc),0,Text
229194,SpecrecPOE (Gen Proc),0,Text
229196,Specrectolabby (Gen Proc),0,Text
229197,Specrectolabbyother (Gen Proc)old,0,Text
229286,Prophylaxisold,0,Text
229291,Prophylaxis,0,Text
229332,Activity Intolerance  NCP - outcomes met,0,Text
229335,Activity Intolerance NCP - Goal,0,Text
229341,Domestic Violence NCP - outcomes met,0,Text
229362,Absolute Count - Retic,0,Numeric
229372,AT ( Antithrombin funct),0,Numeric
229373,UF Heparin (Anti-Xa)_U_1,0,Numeric
229382,Orientation Score (new)_OLD_1,0,Numeric
229393,PF Ratio Value,0,Numeric
229394,SF Ratio Value,0,Numeric
229405,PF Value,0,Numeric
229406,PFImputedValue,0,Numeric
229407,PFRatio_Value,0,Numeric
229408,PFImputedRatio_Value,0,Numeric
229417,MyICU Reviewed,0,Checkbox
229477,Indications (SBNET),0,Text
229479,Timeout performed by  (SBNET),0,Text
229480,Patient identified correctly  (SBNET),0,Text
229481,Verification of  (SBNET),0,Text
229482,Hand cleansing prior to procedure  (SBNET),0,Text
229483,Barrier precautions in place  (SBNET),0,Text
229484,Route  (SBNET),0,Text
229486,Topical Lidocaine used (SBNET),0,Text
229487,2 Stage CXR Insertion Technique (SBNET),0,Text
229489,Complications (SBNET),0,Text
229495,The Attending/Supervisor is the Clinician Operator (SBNET),0,Checkbox
229496,I was present during the above procedure and agree with the checklist (SBNET),0,Checkbox
229497,Final Position confirmed (SBNET),0,Text
229498,Guidewire removed (SBNET),0,Text
229499,Order to use in POE (SBNET),0,Text
229503,Trendelenburg position during insertion (CVL),0,Text
229504,Inner Cannula Change,0,Checkbox
229569,Plan-Endocrine,0,Text
229570,Plan-ID,0,Text
229588,Ultrasound Images Interpreted and Stored (CVL),0,Text
229589,Ultrasound Images Interpreted and Stored (A-Line),0,Text
229605,Manometry,0,Text
229606,Manometry Method,0,Text
229607,Ultrasound Images used for preproc assess (CVL),0,Text
229608,Ultrasound Images probe covered (CVL),0,Text
229609,Ultrasound Images stored (CVL),0,Text
229610,Ultrasound Images printed (CVL),0,Text
229611,Ultrasound Images uploaded (CVL),0,Text
229612,Ultrasound Images interpreted (CVL),0,Text
229637,Treatments (AM-PAC),0,Text
229688,Pain Assessment Method (BIS),0,Text
229690,CPOT-Pain Assessment Method-Post,0,Text
229693,Vocalization (CPOTb)_OLD_1,0,Text
229702,Pain Level Response-b,0,Text
229710,Ultrasound (Aline),0,Text
229712,Ultrasound Images interpreted (Aline),0,Text
229713,Ultrasound Images printed (Aline),0,Text
229714,Ultrasound Images probe covered (Aline),0,Text
229715,Ultrasound Images stored (Aline),0,Text
229716,Ultrasound Images uploaded (Aline),0,Text
229717,Ultrasound Images used for preproc assess (Aline),0,Text
229718,Manometry (PACath),0,Text
229719,Manometry Method (PACath),0,Text
229720,Ultrasound (PACath),0,Text
229722,Ultrasound Images interpreted (PACath),0,Text
229723,Ultrasound Images printed (PACath),0,Text
229724,Ultrasound Images probe covered (PACath),0,Text
229725,Ultrasound Images stored (PACath),0,Text
229726,Ultrasound Images uploaded (PACath),0,Text
229727,Ultrasound Images used for preproc assess (PACath),0,Text
229743,Trigger Initiated by,0,Text
229744,Reason for Trigger,0,Text
229745,Cognitive Aid Card,0,Text
229746,Card Used,0,Text
229747,Attending Notified,0,Text
229748,Team members at bedside,0,Text
229782,Estimated Blood Loss (CVL),0,Numeric
229783,Estimated Blood Loss (A-line),0,Numeric
229784,Code Status (Intubation),0,Text
229786,Preoxygenation (Intubation),0,Text
229787,Rigid Stylette (Intubation),0,Text
229788,Rocuronium (Intubation),0,Numeric
229789,Phenylephrine (Intubation),0,Numeric
229790,Estimated Blood Loss (Bronch),0,Numeric
229791,Estimated Blood Loss (GenProc),0,Numeric
229792,Estimated Blood Loss (Intub),0,Numeric
229793,Estimated Blood Loss (LP),0,Numeric
229794,Estimated Blood Loss (MBAL),0,Numeric
229795,Estimated Blood Loss (Para),0,Numeric
229796,Estimated Blood Loss (PACath),0,Numeric
229797,Estimated Blood Loss (PICC),0,Numeric
229798,Estimated Blood Loss (Thora),0,Numeric
229832,ZzWaveform Variability (VAD)old,0,Numeric
229833,ZzWaveform Variability (VAD),0,Text
229837,Other Imaging Reviewed in OMR,0,Checkbox
229838,Other Labs Reviewed in OMR,0,Checkbox
229839,Other Micro / Path Reviewed in OMR,0,Checkbox
229866,Checklist,0,Text
229869,Pressure Injury Prevention Interventions,0,Text
229894,NPT 30 mattress pump in use,0,Checkbox
229895,Low Speed Limit (VAD),0,Numeric
229896,Cardiac Power Output (CPO),0,Numeric
229897,Cardiac Output (CO) (Impella),0,Numeric
229898,LVEDP (Impella),0,Numeric
229899,Left Ventricular Pressure Signal - Systolic,0,Numeric
229900,Left Ventricular Pressure Signal - Diastolic,0,Numeric
229974,COVID NCP - Problem,0,Text
229975,COVID NCP - Expected outcomes,0,Text
229977,COVID NCP - Interventions,0,Text
229979,COVID NCP - Plan revised,0,Text
229980,COVID NCP - Problem resolved,0,Text
229985,Machine checked (Anes),0,Checkbox
229986,Leak test done (Anes),0,Checkbox
229987,Filters checked,0,Checkbox
229988,Circuit changed (Anes),0,Checkbox
229990,Filters checked (Anes),0,Checkbox
229991,Absorbent changed (Anes),0,Checkbox
229992,Filters changed (Anes),0,Checkbox
229993,Vaporizer filled (Anes),0,Checkbox
229994,Vaporizer checked (Anes),0,Checkbox
229995,Amsorb changed (Anes),0,Checkbox
230032,Flow Sensor repositioned (Tandem),0,Text
230033,Stool Management,0,Text
230035,Accessory muscle use.,0,Text
230036,Grunting,0,Text
230037,HR per min,0,Text
230038,Look of fear,0,Text
230039,Nasal flaring.,0,Text
230040,Paradoxical breathing,0,Text
230041,Restlessness.,0,Text
230042,RR per min,0,Text
230045,Intellivent (Hamilton Vent Mode),0,Checkbox
230046,Interpreter Used,0,Checkbox
230049,PNC-1 Appearance,0,Text
230050,PNC-1 Bolus (mL),0,Numeric
230051,PNC-1 Infusion Rate (mL/hr),0,Numeric
230052,PNC-1 Location,0,Text
230053,PNC-1 Medication,0,Text
230055,PNC-1 Motor Deficit,0,Text
230056,PNC-2 Appearance,0,Text
230057,PNC-2 Bolus (mL),0,Numeric
230058,PNC-2 Infusion Rate (mL/hr),0,Numeric
230059,PNC-2 Location,0,Text
230060,PNC-2 Medication,0,Text
230062,PNC-2 Motor Deficit,0,Text
230068,Documented in DC Summary (Bronch)_OLD_1,0,Checkbox
230069,Documented in DC Summary (Bronch),0,Text
230070,Documented in DC Summary (Aline),0,Text
230071,Documented in DC Summary (CVL),0,Text
230072,Documented on DC Summary (GenProc),0,Text
230073,Documented in DC Summary (Intub),0,Text
230074,Documented in DC Summary (LP),0,Text
230075,Documented on DC Summary (PA),0,Text
230076,Documented on DC Summary (Para),0,Text
230077,Documented on DC Summary (PICC),0,Text
230078,Documented on DC Summary (Thora),0,Text
230083,Replacement Fluid (Pre-Filter),0,Text
230084,Replacement Fluid (Post-Filter),0,Text
230085,Dialysate Fluid,0,Text
